"","Plant.Id","Plant.Name","State","Net.Gen","Physical_Unit","Total_Fuel_Consumption","FuelType","Lat","Lon"
"367",399,"Harbor","CA",0,"Mcf","0","NG",33.79,-118.26
"368",399,"Harbor","CA",0,"barrels","0","NG",33.79,-118.26
"369",399,"Harbor","CA",42526,"mcf","685,132","NG",33.79,-118.26
"370",399,"Harbor","CA",0,"Mcf","0","NG",33.79,-118.26
"371",399,"Harbor","CA",0,"barrels","0","NG",33.79,-118.26
"372",399,"Harbor","CA",31428,"mcf","342,025","NG",33.79,-118.26
"373",399,"Harbor","CA",0,"Mcf","0","NG",33.79,-118.26
"374",400,"Haynes","CA",0,"barrels","0","NG",33.76,-118.1
"375",400,"Haynes","CA",879168,"mcf","405,830","NG",33.76,-118.1
"376",400,"Haynes","CA",0,"Mcf","0","NG",33.76,-118.1
"377",400,"Haynes","CA",0,"barrels","0","NG",33.76,-118.1
"378",400,"Haynes","CA",1479512,"mcf","15,870,164","NG",33.76,-118.1
"379",400,"Haynes","CA",0,"Mcf","0","NG",33.76,-118.1
"380",400,"Haynes","CA",209977,"mcf","1,875,194","NG",33.76,-118.1
"381",400,"Haynes","CA",309887,"mcf","3,450,667","NG",33.76,-118.1
"382",400,"Haynes","CA",0,"Mcf","0","NG",33.76,-118.1
"383",400,"Haynes","CA",0,"barrels","0","NG",33.76,-118.1
"384",401,"Middle Gorge","CA",278,"","0","WAT",37.51,-118.57
"385",402,"Pleasant Valley Hydro","CA",318,"","0",NA,NA,NA
"386",403,"San Fernando","CA",1240,"","0","WAT",34.26,-118.39
"387",404,"Scattergood","CA",1160190,"mcf","13,421,305","NG",33.92,-118.43
"388",404,"Scattergood","CA",117930,"Mcf","2,298,471","NG",33.92,-118.43
"389",406,"Tok","AK",9068,"barrels","15,028",NA,NA,NA
"390",407,"Upper Gorge","CA",238,"","0","WAT",37.55,-118.59
"391",408,"Valley (CA)","CA",0,"barrels","0",NA,NA,NA
"392",408,"Valley (CA)","CA",377547,"mcf","0",NA,NA,NA
"393",408,"Valley (CA)","CA",0,"Mcf","0",NA,NA,NA
"394",408,"Valley (CA)","CA",0,"barrels","0",NA,NA,NA
"395",408,"Valley (CA)","CA",633296,"mcf","7,213,251",NA,NA,NA
"396",408,"Valley (CA)","CA",0,"Mcf","0",NA,NA,NA
"397",408,"Valley (CA)","CA",0,"barrels","0",NA,NA,NA
"398",408,"Valley (CA)","CA",5865,"mcf","63,962",NA,NA,NA
"399",408,"Valley (CA)","CA",0,"Mcf","0",NA,NA,NA
"400",409,"Exchequer","CA",10858,"","0","WAT",37.58,-120.27
"401",410,"McSwain","CA",925,"","0","WAT",37.52,-120.31
"402",412,"Chicago Park","CA",69133,"","0","WAT",39.18,-120.89
"403",413,"Dutch Flat 2","CA",21793,"","0","WAT",39.22,-120.84
"404",414,"Beardsley","CA",18739,"","0","WAT",38.2,-120.08
"405",415,"Donnells","CA",143134,"","0","WAT",38.25,-120.03
"406",416,"Tulloch","CA",69306,"","0","WAT",37.88,-120.61
"407",417,"Forbestown","CA",70138,"","0","WAT",39.55,-121.28
"408",418,"Kelly Ridge","CA",38989,"","0","WAT",39.53,-121.49
"409",419,"Woodleaf","CA",119704,"","0","WAT",39.55,-121.2
"410",420,"Broadway (CA)","CA",21297,"mcf","247,131",NA,NA,NA
"411",421,"Craig (AK)","AK",1014,"barrels","1,973",NA,NA,NA
"412",422,"Glenarm","CA",32793,"mcf","348,097","NG",34.13,-118.15
"413",423,"Hydaburg","AK",-9,"barrels","31",NA,NA,NA
"414",424,"French Meadows","CA",9245,"","0","WAT",39.08,-120.41
"415",425,"Middle Fork","CA",159653,"","0","WAT",39.02,-120.6
"416",426,"Oxbow (CA)","CA",8864,"","0",NA,NA,NA
"417",427,"Ralston","CA",123641,"","0","WAT",39,-120.73
"418",428,"Parker","CA",-19,"","0","WAT",37.48,-120.44
"419",430,"Camino","CA",101980,"","0","WAT",38.83,-120.54
"420",431,"Jaybird","CA",165165,"","0","WAT",38.83,-120.53
"421",432,"Loon Lake","CA",31161,"","0","WAT",38.98,-120.32
"422",433,"Robbs Peak","CA",13754,"","0","WAT",38.9,-120.38
"423",435,"White Rock/Slab Creek","CA",143597,"","0","WAT",38.77,-120.79
"424",436,"Devil Canyon","CA",267055,"","0","WAT",34.21,-117.33
"425",437,"Edward C Hyatt","CA",572227,"","0","WAT",39.54,-121.49
"426",439,"Don Pedro","CA",145186,"","0","WAT",37.7,-120.42
"427",440,"La Grange","CA",7918,"","0","WAT",37.67,-120.44
"428",441,"Folsom","CA",203501,"","0","WAT",38.71,-121.16
"429",442,"Judge F Carr","CA",248667,"","0","WAT",40.65,-122.63
"430",443,"Keswick","CA",277776,"","0","WAT",40.61,-122.45
"431",444,"Nimbus","CA",27657,"","0","WAT",38.64,-121.22
"432",445,"Shasta","CA",1096894,"","0","WAT",40.72,-122.42
"433",446,"ONeill","CA",-12192,"","22,058","WAT",37.1,-121.05
"434",447,"Parker Dam","CA",439900,"","0","WAT",34.3,-114.14
"435",448,"W R Gianelli","CA",-26449,"","223,518","WAT",37.07,-121.08
"436",450,"Spring Creek","CA",200467,"","0","WAT",40.63,-122.47
"437",451,"Trinity","CA",195161,"","0","WAT",40.8,-122.76
"438",454,"Colgate","CA",462425,"","0","WAT",39.33,-121.19
"439",455,"Narrows 2","CA",47290,"","0","WAT",39.24,-121.27
"440",457,"Bear Valley","CA",1100,"","0","WAT",33.17,-117.02
"441",460,"Pueblo","CO",-42,"barrels","80",NA,NA,NA
"442",460,"Pueblo","CO",0,"mcf","0",NA,NA,NA
"443",464,"Alamosa","CO",250,"barrels","701","NG",37.46,-105.89
"444",464,"Alamosa","CO",3343,"mcf","55,569","NG",37.46,-105.89
"445",466,"Boulder Canyon Hydro","CO",6272,"","0",NA,NA,NA
"446",467,"Cabin Creek","CO",-159085,"","453,154",NA,NA,NA
"447",469,"Cherokee","CO",323271,"mcf","0","BIT",39.81,-104.96
"448",469,"Cherokee","CO",524041,"mcf","6,451,535","BIT",39.81,-104.96
"449",469,"Cherokee","CO",2337063,"short tons","1,040,083","BIT",39.81,-104.96
"450",469,"Cherokee","CO",8105,"mcf","78,943","BIT",39.81,-104.96
"451",470,"Comanche (CO)","CO",114877,"mcf","1,215,184",NA,NA,NA
"452",470,"Comanche (CO)","CO",8521139,"short tons","5,207,141",NA,NA,NA
"453",471,"Fruita","CO",21,"barrels","146","NG",39.14,-108.73
"454",471,"Fruita","CO",114,"mcf","4,351","NG",39.14,-108.73
"455",472,"Georgetown Hydro","CO",4527,"","0",NA,NA,NA
"456",473,"Grand Valley Project Power Plant","CO",14339,"","0","WAT",39.1,-108.35
"457",474,"Salida","CO",623,"","0","WAT",38.53,-106.18
"458",476,"Shoshone (CO)","CO",80256,"","0","WAT",39.57,-107.23
"459",477,"Valmont","CO",1328,"mcf","24,709","BIT",40.02,-105.2
"460",477,"Valmont","CO",1048169,"short tons","453,097","BIT",40.02,-105.2
"461",477,"Valmont","CO",8978,"mcf","86,116","BIT",40.02,-105.2
"462",478,"Zuni","CO",0,"barrels","0","NG",39.74,-105.02
"463",478,"Zuni","CO",-1091,"mcf","0","NG",39.74,-105.02
"464",478,"Zuni","CO",0,"barrels","0","NG",39.74,-105.02
"465",479,"Temescal","CA",20973,"","0","WAT",33.83,-117.5
"466",480,"Corona","CA",17139,"","0","WAT",33.86,-117.61
"467",481,"Perris","CA",32,"","0","WAT",33.84,-117.18
"468",482,"Rio Hondo","CA",169,"","0","WAT",34,-118.1
"469",483,"Coyote Creek","CA",7034,"","0","WAT",33.92,-117.96
"470",484,"Red Mountain","CA",16747,"","0","WAT",33.39,-117.19
"471",487,"Valley View","CA",11729,"","0","WAT",33.9,-117.83
"472",489,"Upper Dawson","CA",6093,"","0","WAT",37.65,-120.47
"473",491,"Center","CO",0,"barrels","0",NA,NA,NA
"474",491,"Center","CO",0,"mcf","0",NA,NA,NA
"475",492,"Martin Drake","CO",0,"short tons","0","SUB",38.82,-104.83
"476",492,"Martin Drake","CO",6489,"mcf","72,240","SUB",38.82,-104.83
"477",492,"Martin Drake","CO",1380829,"short tons","896,835","SUB",38.82,-104.83
"478",492,"Martin Drake","CO",0,"short tons","0","SUB",38.82,-104.83
"479",493,"George Birdsall","CO",73,"barrels","211","NG",38.88,-104.82
"480",493,"George Birdsall","CO",2476,"mcf","38,255","NG",38.88,-104.82
"481",494,"Manitou Springs","CO",15936,"","0","WAT",38.86,-104.93
"482",495,"Ruxton Park","CO",516,"","0","WAT",38.84,-104.97
"483",502,"Holly","CO",22,"barrels","50",NA,NA,NA
"484",502,"Holly","CO",0,"mcf","0",NA,NA,NA
"485",504,"Julesburg","CO",0,"barrels","0",NA,NA,NA
"486",505,"Boysen","WY",65509,"","0","WAT",43.42,-108.18
"487",506,"La Junta","CO",-1136,"barrels","0",NA,NA,NA
"488",506,"La Junta","CO",0,"mcf","0",NA,NA,NA
"489",507,"Las Animas","CO",0,"barrels","0",NA,NA,NA
"490",507,"Las Animas","CO",0,"mcf","0",NA,NA,NA
"491",508,"Lamar Plant","CO",0,"barrels","0","WND",38.09,-102.61
"492",508,"Lamar Plant","CO",0,"mcf","0","WND",38.09,-102.61
"493",508,"Lamar Plant","CO",0,"short tons","0","WND",38.09,-102.61
"494",508,"Lamar Plant","CO",9806,"","0","WND",38.09,-102.61
"495",510,"Sonoma California Geothermal","CA",270290,"","0","GEO",38.79,-122.76
"496",511,"Trinidad (CO)","CO",0,"short tons","0","NG",32.12,-96.1
"497",511,"Trinidad (CO)","CO",30,"barrels","51","NG",32.12,-96.1
"498",511,"Trinidad (CO)","CO",1,"mcf","9","NG",32.12,-96.1
"499",512,"Blue Mesa","CO",258762,"","0","WAT",38.45,-107.34
"500",513,"Estes","CO",57328,"","0","WAT",40.38,-105.51
"501",514,"Morrow Point","CO",341545,"","0","WAT",38.45,-107.54
"502",515,"Big Thompson","CO",4123,"","0","WAT",40.42,-105.22
"503",516,"Green Mountain","CO",76642,"","0","WAT",39.88,-106.33
"504",517,"Marys Lake","CO",18996,"","0","WAT",40.34,-105.53
"505",518,"Flatiron","CO",161790,"","0","WAT",40.36,-105.24
"506",518,"Flatiron","CO",-18227,"","18,227","WAT",40.36,-105.24
"507",519,"Pole Hill","CO",120246,"","0","WAT",40.37,-105.33
"508",520,"Lower Molina","CO",14063,"","0","WAT",39.19,-108.04
"509",521,"Upper Molina","CO",25206,"","0","WAT",39.14,-108
"510",525,"Hayden","CO",2874096,"short tons","1,369,841","BIT",40.49,-107.19
"511",525,"Hayden","CO",989,"barrels","1,878","BIT",40.49,-107.19
"512",525,"Hayden","CO",2199,"mcf","22,786","BIT",40.49,-107.19
"513",527,"Nucla","CO",414276,"short tons","247,993","BIT",38.24,-108.51
"514",527,"Nucla","CO",1874,"barrels","8,581","BIT",38.24,-108.51
"515",531,"Camp Far West","CA",5251,"","0","WAT",39.05,-121.32
"516",533,"McWilliams","AL",19,"barrels","0","NG",31.4,-86.48
"517",533,"McWilliams","AL",1346588,"mcf","0","NG",31.4,-86.48
"518",533,"McWilliams","AL",40,"barrels","79","NG",31.4,-86.48
"519",533,"McWilliams","AL",2654574,"mcf","29,625,624","NG",31.4,-86.48
"520",534,"Jones Fork","CA",3200,"","0","WAT",38.85,-120.38
"521",535,"McClellan (CA)","CA",10840,"mcf","136,961","NG",33.56,-92.79
"522",537,"Camanche","CA",2559,"","0","WAT",38.23,-121.02
"523",539,"Rocky River (CT)","CT",-3707,"","9,417",NA,NA,NA
"524",540,"Branford","CT",0,"barrels","0","KER",41.29,-72.79
"525",540,"Branford","CT",157,"barrels","417","KER",41.29,-72.79
"526",541,"Bulls Bridge","CT",24372,"","0","WAT",41.66,-73.49
"527",542,"Cos Cob","CT",0,"barrels","0","KER",41.03,-73.6
"528",542,"Cos Cob","CT",1723,"barrels","4,515","KER",41.03,-73.6
"529",544,"Devon Station","CT",0,"barrels","0","NG",41.21,-73.11
"530",544,"Devon Station","CT",0,"barrels","0","NG",41.21,-73.11
"531",544,"Devon Station","CT",1508,"barrels","3,089","NG",41.21,-73.11
"532",544,"Devon Station","CT",28,"mcf","365","NG",41.21,-73.11
"533",544,"Devon Station","CT",0,"barrels","0","NG",41.21,-73.11
"534",546,"Montville Station","CT",0,"short tons","0","RFO",41.43,-72.1
"535",546,"Montville Station","CT",43,"barrels","172","RFO",41.43,-72.1
"536",546,"Montville Station","CT",0,"short tons","0","RFO",41.43,-72.1
"537",546,"Montville Station","CT",186,"barrels","453","RFO",41.43,-72.1
"538",546,"Montville Station","CT",102,"mcf","1,469","RFO",41.43,-72.1
"539",546,"Montville Station","CT",12953,"barrels","29,629","RFO",41.43,-72.1
"540",547,"Northfield Mountain","MA",-313833,"","1,299,731",NA,NA,NA
"541",550,"Kettle Falls Generating Station","WA",4141,"mcf","48,097","WDS",48.62,-118.11
"542",550,"Kettle Falls Generating Station","WA",268,"mcf","4,344","WDS",48.62,-118.11
"543",550,"Kettle Falls Generating Station","WA",320249,"short tons","521,529","WDS",48.62,-118.11
"544",551,"Scotland Dam","CT",4135,"","0","WAT",41.67,-72.12
"545",552,"Shepaug","CT",96232,"","0","WAT",41.45,-73.3
"546",553,"Stevenson","CT",70169,"","0","WAT",41.38,-73.17
"547",554,"Taftville","CT",4144,"","0","WAT",41.57,-72.05
"548",557,"Tunnel","CT",0,"barrels","0","WAT",41.56,-72.04
"549",557,"Tunnel","CT",493,"barrels","993","WAT",41.56,-72.04
"550",557,"Tunnel","CT",5150,"","0","WAT",41.56,-72.04
"551",559,"Rainbow (CT)","CT",22722,"","0",NA,NA,NA
"552",560,"Falls Village","CT",30932,"","0","WAT",41.96,-73.37
"553",561,"Franklin Drive","CT",0,"barrels","0",NA,NA,NA
"554",561,"Franklin Drive","CT",401,"barrels","1,021",NA,NA,NA
"555",562,"Middletown","CT",499,"barrels","1,291","NG",41.55,-72.58
"556",562,"Middletown","CT",165,"barrels","317","NG",41.55,-72.58
"557",562,"Middletown","CT",336880,"mcf","3,864,711","NG",41.55,-72.58
"558",562,"Middletown","CT",85729,"barrels","141,690","NG",41.55,-72.58
"559",563,"South Meadow","CT",1696,"barrels","5,218","KER",41.75,-72.65
"560",564,"Stanton Energy Center","FL",0,"barrels","0","BIT",28.48,-81.17
"561",564,"Stanton Energy Center","FL",501610,"mcf","596,504","BIT",28.48,-81.17
"562",564,"Stanton Energy Center","FL",0,"barrels","0","BIT",28.48,-81.17
"563",564,"Stanton Energy Center","FL",796924,"mcf","10,358,611","BIT",28.48,-81.17
"564",564,"Stanton Energy Center","FL",3349307,"short tons","1,479,894","BIT",28.48,-81.17
"565",564,"Stanton Energy Center","FL",72324,"mcf","1,402,149","BIT",28.48,-81.17
"566",564,"Stanton Energy Center","FL",479249,"mcf","4,864,683","BIT",28.48,-81.17
"567",564,"Stanton Energy Center","FL",0,"barrels","0","BIT",28.48,-81.17
"568",565,"Torrington Terminal","CT",0,"barrels","0","KER",41.78,-73.12
"569",565,"Torrington Terminal","CT",267,"barrels","643","KER",41.78,-73.12
"570",566,"Millstone","CT",6757907,"","0","NUC",41.31,-72.17
"571",566,"Millstone","CT",10653010,"","0","NUC",41.31,-72.17
"572",568,"Bridgeport Station","CT",0,"short tons","0","SUB",41.17,-73.18
"573",568,"Bridgeport Station","CT",0,"barrels","0","SUB",41.17,-73.18
"574",568,"Bridgeport Station","CT",305,"barrels","787","SUB",41.17,-73.18
"575",568,"Bridgeport Station","CT",0,"mcf","0","SUB",41.17,-73.18
"576",568,"Bridgeport Station","CT",0,"short tons","0","SUB",41.17,-73.18
"577",568,"Bridgeport Station","CT",-1855,"barrels","5,552","SUB",41.17,-73.18
"578",568,"Bridgeport Station","CT",0,"barrels","0","SUB",41.17,-73.18
"579",568,"Bridgeport Station","CT",0,"mcf","0","SUB",41.17,-73.18
"580",568,"Bridgeport Station","CT",3239,"barrels","7,267","SUB",41.17,-73.18
"581",568,"Bridgeport Station","CT",600469,"short tons","358,722","SUB",41.17,-73.18
"582",579,"Central Hudson High Falls","NY",0,"","0","WAT",41.83,-74.13
"583",581,"North Main Street","CT",152,"barrels","331",NA,NA,NA
"584",583,"Tenth Street","CT",1331,"","0","WAT",41.54,-72.05
"585",584,"Navajo Dam","NM",48088,"","0","WAT",36.81,-107.61
"586",585,"Drop 1","CA",16954,"","0","WAT",32.71,-114.94
"587",586,"East Highline","CA",4651,"","0","WAT",32.7,-115.28
"588",589,"J C McNeil","VT",0,"barrels","0","WDS",44.49,-73.21
"589",589,"J C McNeil","VT",1361,"mcf","19,178","WDS",44.49,-73.21
"590",589,"J C McNeil","VT",289009,"short tons","441,256","WDS",44.49,-73.21
"591",591,"Christiana","DE",1090,"barrels","3,393",NA,NA,NA
"592",592,"Delaware City 10","DE",89,"barrels","368",NA,NA,NA
"593",593,"Edge Moor","DE",0,"barrels","0","NG",39.74,-75.5
"594",593,"Edge Moor","DE",194,"barrels","500","NG",39.74,-75.5
"595",593,"Edge Moor","DE",552430,"mcf","6,280,493","NG",39.74,-75.5
"596",593,"Edge Moor","DE",33022,"barrels","64,312","NG",39.74,-75.5
"597",594,"Indian River Generating Station","DE",399,"barrels","1,042","BIT",38.59,-75.23
"598",594,"Indian River Generating Station","DE",598588,"short tons","276,220","BIT",38.59,-75.23
"599",594,"Indian River Generating Station","DE",3749,"barrels","17,972","BIT",38.59,-75.23
"600",594,"Indian River Generating Station","DE",0,"short tons","0","BIT",38.59,-75.23
"601",597,"West Station (DE)","DE",103,"barrels","387",NA,NA,NA
"602",599,"McKee Run","DE",2214,"barrels","4,873","NG",39.18,-75.55
"603",599,"McKee Run","DE",9343,"mcf","116,314","NG",39.18,-75.55
"604",602,"Brandon Shores","MD",4934597,"short tons","2,139,581","BIT",39.18,-76.54
"605",602,"Brandon Shores","MD",28082,"barrels","54,815","BIT",39.18,-76.54
"606",602,"Brandon Shores","MD",0,"short tons","0","BIT",39.18,-76.54
"607",607,"Fredonia","WA",776,"barrels","1,645","NG",48.46,-122.44
"608",607,"Fredonia","WA",160673,"mcf","1,864,949","NG",48.46,-122.44
"609",609,"Cape Canaveral","FL",320,"barrels","0",NA,NA,NA
"610",609,"Cape Canaveral","FL",2546181,"mcf","0",NA,NA,NA
"611",609,"Cape Canaveral","FL",559,"barrels","990",NA,NA,NA
"612",609,"Cape Canaveral","FL",4499019,"mcf","45,778,011",NA,NA,NA
"613",612,"Fort Myers","FL",0,"barrels","0","NG",26.7,-81.78
"614",612,"Fort Myers","FL",2813441,"mcf","3,507,873","NG",26.7,-81.78
"615",612,"Fort Myers","FL",0,"barrels","0","NG",26.7,-81.78
"616",612,"Fort Myers","FL",4963872,"mcf","51,628,005","NG",26.7,-81.78
"617",612,"Fort Myers","FL",15600,"barrels","33,033","NG",26.7,-81.78
"618",612,"Fort Myers","FL",374391,"mcf","4,345,445","NG",26.7,-81.78
"619",613,"Lauderdale","FL",391,"barrels","0","NG",26.07,-80.2
"620",613,"Lauderdale","FL",1350143,"mcf","0","NG",26.07,-80.2
"621",613,"Lauderdale","FL",879,"barrels","1,935","NG",26.07,-80.2
"622",613,"Lauderdale","FL",3031471,"mcf","35,950,313","NG",26.07,-80.2
"623",613,"Lauderdale","FL",34727,"barrels","111,992","NG",26.07,-80.2
"624",613,"Lauderdale","FL",102354,"mcf","1,809,620","NG",26.07,-80.2
"625",617,"Port Everglades","FL",33,"barrels","108","NG",26.09,-80.13
"626",617,"Port Everglades","FL",7161,"mcf","121,304","NG",26.09,-80.13
"627",617,"Port Everglades","FL",0,"barrels","0","NG",26.09,-80.13
"628",619,"Riviera","FL",1240,"barrels","0",NA,NA,NA
"629",619,"Riviera","FL",2305663,"mcf","0",NA,NA,NA
"630",619,"Riviera","FL",2370,"barrels","4,092",NA,NA,NA
"631",619,"Riviera","FL",4670598,"mcf","45,691,463",NA,NA,NA
"632",619,"Riviera","FL",0,"barrels","0",NA,NA,NA
"633",620,"Sanford","FL",0,"barrels","0",NA,NA,NA
"634",620,"Sanford","FL",1455296,"mcf","0",NA,NA,NA
"635",620,"Sanford","FL",0,"barrels","0",NA,NA,NA
"636",620,"Sanford","FL",7565923,"mcf","65,975,246",NA,NA,NA
"637",621,"Turkey Point","FL",5998795,"","0","NUC",25.44,-80.33
"638",621,"Turkey Point","FL",7047857,"","0","NUC",25.44,-80.33
"639",621,"Turkey Point","FL",3761,"barrels","0","NUC",25.44,-80.33
"640",621,"Turkey Point","FL",2754832,"mcf","0","NUC",25.44,-80.33
"641",621,"Turkey Point","FL",5961,"barrels","11,886","NUC",25.44,-80.33
"642",621,"Turkey Point","FL",4355288,"mcf","48,992,272","NUC",25.44,-80.33
"643",621,"Turkey Point","FL",155412,"mcf","2,604,588","NUC",25.44,-80.33
"644",621,"Turkey Point","FL",15950,"barrels","35,158","NUC",25.44,-80.33
"645",622,"South Fork Tolt","WA",48847,"","0","WAT",47.7,-121.78
"646",624,"Avon Park","FL",1724,"barrels","5,080","DFO",27.58,-81.49
"647",624,"Avon Park","FL",4458,"mcf","74,691","DFO",27.58,-81.49
"648",625,"Upper Mechanicville","NY",66662,"","0","WAT",42.91,-73.68
"649",626,"Oak Flat","CA",5489,"","0","WAT",40.08,-121.16
"650",627,"Bayboro","FL",9346,"barrels","27,253","DFO",27.76,-82.64
"651",628,"Crystal River","FL",9718102,"short tons","4,425,252","BIT",28.97,-82.7
"652",628,"Crystal River","FL",26770,"barrels","49,099","BIT",28.97,-82.7
"653",629,"G E Turner","FL",646,"barrels","2,202","DFO",28.87,-81.27
"654",630,"Higgins","FL",0,"barrels","0","NG",28,-82.66
"655",630,"Higgins","FL",10864,"mcf","195,757","NG",28,-82.66
"656",632,"Newcastle","CA",10112,"","0","WAT",38.84,-121.09
"657",634,"P L Bartow","FL",0,"barrels","0","NG",27.86,-82.6
"658",634,"P L Bartow","FL",2369047,"mcf","949,509","NG",27.86,-82.6
"659",634,"P L Bartow","FL",0,"barrels","0","NG",27.86,-82.6
"660",634,"P L Bartow","FL",4719253,"mcf","51,285,554","NG",27.86,-82.6
"661",634,"P L Bartow","FL",0,"barrels","0","NG",27.86,-82.6
"662",634,"P L Bartow","FL",3011,"barrels","7,588","NG",27.86,-82.6
"663",634,"P L Bartow","FL",15372,"mcf","227,905","NG",27.86,-82.6
"664",637,"Rio Pinar","FL",66,"barrels","196",NA,NA,NA
"665",638,"Suwannee River","FL",2634,"barrels","5,738","NG",30.38,-83.18
"666",638,"Suwannee River","FL",36543,"mcf","509,470","NG",30.38,-83.18
"667",638,"Suwannee River","FL",485040,"mcf","6,114,599","NG",30.38,-83.18
"668",638,"Suwannee River","FL",0,"barrels","0","NG",30.38,-83.18
"669",641,"Crist","FL",2439847,"short tons","1,170,571","BIT",30.57,-87.22
"670",641,"Crist","FL",1390,"barrels","2,686","BIT",30.57,-87.22
"671",641,"Crist","FL",35193,"mcf","383,154","BIT",30.57,-87.22
"672",642,"Scholz","FL",26881,"short tons","14,854","BIT",30.67,-84.89
"673",642,"Scholz","FL",22,"barrels","52","BIT",30.67,-84.89
"674",643,"Lansing Smith","FL",1419175,"mcf","2,490,377","NG",30.27,-85.7
"675",643,"Lansing Smith","FL",2218558,"mcf","23,386,851","NG",30.27,-85.7
"676",643,"Lansing Smith","FL",0,"short tons","0","NG",30.27,-85.7
"677",643,"Lansing Smith","FL",804,"barrels","2,455","NG",30.27,-85.7
"678",643,"Lansing Smith","FL",377426,"short tons","196,758","NG",30.27,-85.7
"679",643,"Lansing Smith","FL",1424,"barrels","2,862","NG",30.27,-85.7
"680",645,"Big Bend","FL",0,"barrels","0",NA,NA,NA
"681",645,"Big Bend","FL",18740,"mcf","216,033",NA,NA,NA
"682",645,"Big Bend","FL",7468989,"short tons","3,362,040",NA,NA,NA
"683",645,"Big Bend","FL",7490,"barrels","13,832",NA,NA,NA
"684",645,"Big Bend","FL",63340,"mcf","652,878",NA,NA,NA
"685",645,"Big Bend","FL",0,"short tons","0",NA,NA,NA
"686",649,"Vogtle","GA",9198669,"","0","NUC",33.14,-81.76
"687",649,"Vogtle","GA",10142539,"","0","NUC",33.14,-81.76
"688",663,"Deerhaven Generating Station","FL",1,"barrels","17","BIT",29.76,-82.39
"689",663,"Deerhaven Generating Station","FL",8558,"mcf","134,117","BIT",29.76,-82.39
"690",663,"Deerhaven Generating Station","FL",654252,"short tons","303,370","BIT",29.76,-82.39
"691",663,"Deerhaven Generating Station","FL",234843,"mcf","2,756,211","BIT",29.76,-82.39
"692",663,"Deerhaven Generating Station","FL",1342,"barrels","2,379","BIT",29.76,-82.39
"693",664,"John R Kelly","FL",0,"barrels","0","NG",29.65,-82.32
"694",664,"John R Kelly","FL",161238,"mcf","0","NG",29.65,-82.32
"695",664,"John R Kelly","FL",0,"barrels","0","NG",29.65,-82.32
"696",664,"John R Kelly","FL",355643,"mcf","4,442,793","NG",29.65,-82.32
