Plant.Id,State,Fuel.Simplified,Net.Gen,Lat,Lon,FuelType,Plant.Name
55234,MO,Natural Gas,1897,39.31,-91.54,NG,Audrain Generating Station
55236,IL,Natural Gas,24383,41.83,-89.41,NG,Lee Energy Facility
55237,IL,Natural Gas,18329,39.28,-88.48,NG,Energy Shelby County
55238,IL,Natural Gas,135459,42.24,-89.1,NG,NRG Rockford I
55239,NJ,Natural Gas,5810095,40.45,-74.35,NG,Red Oak Power LLC
55241,AL,Natural Gas,1765206,30.75,-88.06,NG,Hog Bayou Energy Center
55242,FL,Natural Gas,544493,30.57,-87.12,NG,Santa Rosa Energy Center
55243,NY,Natural Gas,38529,40.79,-73.9,NG,Astoria Gas Turbines
55244,GA,Natural Gas,36842,33.84,-83.7,NG,Doyle Energy Facility
55245,IL,Coal,45294,39.8,-88.35,BIT,Tuscola Station
55247,OH,Natural Gas,58085,39.71,-83.18,NG,Darby Electric Generating Station
55248,OH,Natural Gas,195447,39.73,-84.21,NG,Tait Electric Generating Station
55250,IL,Natural Gas,109180,41.44,-87.75,NG,University Park South
55251,TN,Natural Gas,40082,36.25,-88.61,NG,Gleason Generating Facility
55253,IL,Natural Gas,24873,41.43,-87.62,NG,Crete Energy Venture LLC
55259,IN,Natural Gas,2125745,41.67,-87.48,NG,Whiting Clean Energy
55262,OH,Natural Gas,537,41.4,-83.64,NG,Bowling Green Generating Station
55263,OH,Natural Gas,1285,40.72,-82.79,NG,Galion Generating Station
55264,OH,Natural Gas,1514,41.41,-84.11,NG,Napoleon Peaking Station
55265,MN,Wind,280610,44.17,-96.11,WND,Lake Benton II
55267,GA,Natural Gas,394313,32.91,-84.31,NG,Edward L. Addison Generating Plant
55269,MS,Natural Gas,3798270,34.99,-90.04,NG,TVA Southaven Combined Cycle
55270,MI,Natural Gas,1084513,42.25,-84.38,NG,Jackson Generating Station
55271,AL,Natural Gas,4218794,32.65,-86.74,NG,Tenaska Lindsay Hill Generating Station
55276,WV,Natural Gas,102916,38.37,-82.53,NG,Ceredo Generating Station
55279,IL,Natural Gas,43751,41.82,-88.23,NG,Aurora
55281,IL,Natural Gas,22268,41.72,-87.54,NG,Southeast Chicago Energy Project
55282,AZ,Natural Gas,1820797,33.34,-112.89,NG,Arlington Valley Energy Facility
55283,CO,Natural Gas,1746978,38.63,-104.71,NG,Front Range Power Plant
55284,WV,Natural Gas,154265,38.34,-82.59,NG,Big Sandy Peaker Plant
55285,VA,Natural Gas,103963,36.66,-82.1,NG,Wolf Hills Energy
55286,FL,Natural Gas,257245,28.37,-80.79,NG,Oleander Power Project LP
55287,IA,Wind,185884,42.84,-95.41,WND,Storm Lake II
55288,ME,Hydro,29357,45.61,-68.55,WAT,Medway Hydro
55292,AL,Natural Gas,1486854,34.63,-87.02,NG,Decatur Energy Center
55293,AL,Natural Gas,4955877,34.64,-87.06,NG,Morgan Energy Center
55294,ME,Natural Gas,1848004,43.66,-70.38,NG,Westbrook Energy Center Power Plant
55295,CA,Natural Gas,1307751,33.62,-114.69,NG,Blythe Energy Inc
55296,IL,Natural Gas,74215,41.68,-87.56,NG,Calumet Energy Team LLC
55297,MI,Natural Gas,3495568,42.32,-86.29,NG,New Covert Generating Facility
55298,PA,Natural Gas,6450262,40.15,-74.74,NG,Fairless Energy Center
55299,TX,Natural Gas,4705774,29.72,-95.23,NG,Channel Energy Center LLC
55302,UT,Waste,7475,41.11,-111.96,MSW,Wasatch Energy Systems Energy Recovery
55304,GA,Natural Gas,14215,31.39,-84.08,NG,Baconton Power Plant
55306,AZ,Natural Gas,1980625,32.98,-112.69,NG,Gila River Power Station
55308,KY,Natural Gas,212108,37.05,-88.35,NG,Calvert City
55311,TX,Natural Gas,559135,29.0,-95.39,NG,BASF Freeport Works
55313,TX,Natural Gas,2962298,27.88,-97.25,NG,Ingleside Cogeneration
55317,MA,Natural Gas,3801336,42.24,-70.97,NG,Fore River Generating Station
55320,TX,Natural Gas,4363906,33.06,-97.91,NG,Wise County Power LLC
55322,NV,Natural Gas,7245523,36.38,-114.92,NG,Chuck Lenzie Generating Station
55327,TX,Natural Gas,3954472,29.77,-94.9,NG,Baytown Energy Center
55328,OR,Natural Gas,330670,45.79,-119.31,NG,Hermiston Power Partnership
55332,GA,Natural Gas,197515,33.09,-82.98,NG,Washington County Power LLC
55333,CA,Natural Gas,4632641,38.02,-121.84,NG,Delta Energy Center
55334,IL,Natural Gas,490113,39.22,-88.76,NG,Holland Energy Facility
55337,PA,Natural Gas,4868033,40.35,-76.37,NG,TalenEnergy Ironwood LLC
55340,AR,Natural Gas,279800,35.86,-90.03,NG,Dell Power Station
55342,MN,Wind,10915,43.99,-96.11,WND,Woodstock Windfarm
55343,NM,Natural Gas,1717308,32.3,-107.78,NG,Luna Energy Facility
55345,CA,Natural Gas,3602985,32.58,-116.91,NG,Otay Mesa Generating Project
55347,PA,Natural Gas,1206459,40.64,-79.35,NG,Armstrong
55348,OH,Natural Gas,165496,41.48,-83.46,NG,Troy Energy LLC
55349,WV,Natural Gas,963089,39.33,-81.36,NG,Pleasants Energy LLC
55350,OH,Natural Gas,4144393,40.09,-82.03,NG,Dresden Energy Facility
55353,MN,Wind,27844,44.54,-96.21,WND,Lakota Ridge LLC
55354,MN,Wind,32944,44.54,-96.21,WND,Shaokatan Hills LLC
55357,TX,Natural Gas,3395454,29.47,-95.62,NG,Brazos Valley Generating Facility
55358,TX,Natural Gas,6925845,30.26,-93.74,NG,Cottonwood Energy Project
55364,IN,Natural Gas,3340220,39.39,-87.51,NG,Sugar Creek Power
55365,TX,Natural Gas,78947,29.7,-95.07,NG,Exelon LaPorte Generating Station
55367,TX,Wind,156271,31.14,-102.23,WND,West Texas Wind Energy LLC
55368,NY,Wind,13442,42.69,-78.25,WND,Wethersfield Wind Farm
55369,HI,Oil,224284,20.09,-155.47,WO,Hamakua Energy Plant
55370,PA,Wind,4810,39.85,-79.08,WND,Green Mountain Wind Farm
55372,AZ,Natural Gas,1516370,33.48,-113.11,NG,Harquahala Generating Project
55375,NY,Natural Gas,3500922,40.78,-73.9,NG,Astoria Energy
55377,PA,Natural Gas,33873,39.75,-79.84,NG,FirstEnergy Gans
55380,AR,Natural Gas,8414338,33.3,-92.59,NG,Union Power Partners LP
55381,VA,Oil,134058,37.99,-75.54,DFO,Commonwealth Chesapeake
55382,GA,Natural Gas,4072517,34.71,-84.92,NG,Thomas A Smith Energy Facility
